,Datetime,Temperature
1378,2023-08-21 08:16:16.898513,32
1379,2023-08-21 08:31:16.898513,42
1380,2023-08-21 08:46:16.898513,21
1381,2023-08-21 09:01:16.898513,44
1382,2023-08-21 09:16:16.898513,34
1383,2023-08-21 09:31:16.898513,39
1384,2023-08-21 09:46:16.898513,44
1385,2023-08-21 10:01:16.898513,35
1386,2023-08-21 10:16:16.898513,35
1387,2023-08-21 10:31:16.898513,20
1388,2023-08-21 10:46:16.898513,21
1389,2023-08-21 11:01:16.898513,39
1390,2023-08-21 11:16:16.898513,44
1391,2023-08-21 11:31:16.898513,31
1392,2023-08-21 11:46:16.898513,27
1393,2023-08-21 12:01:16.898513,33
1394,2023-08-21 12:16:16.898513,45
1395,2023-08-21 12:31:16.898513,21
1396,2023-08-21 12:46:16.898513,33
1397,2023-08-21 13:01:16.898513,39
1398,2023-08-21 13:16:16.898513,28
1399,2023-08-21 13:31:16.898513,43
1400,2023-08-21 13:46:16.898513,44
1401,2023-08-21 14:01:16.898513,21
1402,2023-08-21 14:16:16.898513,38
1403,2023-08-21 14:31:16.898513,36
1404,2023-08-21 14:46:16.898513,44
1405,2023-08-21 15:01:16.898513,30
1406,2023-08-21 15:16:16.898513,35
1407,2023-08-21 15:31:16.898513,43
1408,2023-08-21 15:46:16.898513,42
1409,2023-08-21 16:01:16.898513,27
1410,2023-08-21 16:16:16.898513,23
1411,2023-08-21 16:31:16.898513,32
1412,2023-08-21 16:46:16.898513,26
1413,2023-08-21 17:01:16.898513,22
1414,2023-08-21 17:16:16.898513,41
1415,2023-08-21 17:31:16.898513,21
1416,2023-08-21 17:46:16.898513,42
1417,2023-08-21 18:01:16.898513,32
1418,2023-08-21 18:16:16.898513,22
1419,2023-08-21 18:31:16.898513,23
1420,2023-08-21 18:46:16.898513,45
1421,2023-08-21 19:01:16.898513,32
1422,2023-08-21 19:16:16.898513,32
1423,2023-08-21 19:31:16.898513,39
1424,2023-08-21 19:46:16.898513,34
1425,2023-08-21 20:01:16.898513,32
1426,2023-08-21 20:16:16.898513,22
1427,2023-08-21 20:31:16.898513,42
1428,2023-08-21 20:46:16.898513,38
1429,2023-08-21 21:01:16.898513,26
1430,2023-08-21 21:16:16.898513,35
1431,2023-08-21 21:31:16.898513,36
1432,2023-08-21 21:46:16.898513,27
1433,2023-08-21 22:01:16.898513,30
1434,2023-08-21 22:16:16.898513,44
1435,2023-08-21 22:31:16.898513,41
1436,2023-08-21 22:46:16.898513,45
1437,2023-08-21 23:01:16.898513,32
1438,2023-08-21 23:16:16.898513,44
1439,2023-08-21 23:31:16.898513,31
1440,2023-08-21 23:46:16.898513,40
1441,2023-08-22 00:01:16.898513,41
1442,2023-08-22 00:16:16.898513,35
1443,2023-08-22 00:31:16.898513,33
1444,2023-08-22 00:46:16.898513,23
1445,2023-08-22 01:01:16.898513,41
1446,2023-08-22 01:16:16.898513,20
1447,2023-08-22 01:31:16.898513,25
1448,2023-08-22 01:46:16.898513,43
1449,2023-08-22 02:01:16.898513,30
1450,2023-08-22 02:16:16.898513,40
1451,2023-08-22 02:31:16.898513,36
1452,2023-08-22 02:46:16.898513,21
1453,2023-08-22 03:01:16.898513,41
1454,2023-08-22 03:16:16.898513,38
1455,2023-08-22 03:31:16.898513,27
1456,2023-08-22 03:46:16.898513,41
1457,2023-08-22 04:01:16.898513,41
1458,2023-08-22 04:16:16.898513,22
1459,2023-08-22 04:31:16.898513,25
1460,2023-08-22 04:46:16.898513,32
1461,2023-08-22 05:01:16.898513,45
1462,2023-08-22 05:16:16.898513,44
1463,2023-08-22 05:31:16.898513,43
1464,2023-08-22 05:46:16.898513,43
1465,2023-08-22 06:01:16.898513,45
1466,2023-08-22 06:16:16.898513,45
1467,2023-08-22 06:31:16.898513,32
1468,2023-08-22 06:46:16.898513,20
1469,2023-08-22 07:01:16.898513,37
1470,2023-08-22 07:16:16.898513,37
1471,2023-08-22 07:31:16.898513,37
1472,2023-08-22 07:46:16.898513,21
1473,2023-08-22 08:01:16.898513,34
1474,2023-08-22 08:16:16.898513,34
1475,2023-08-22 08:31:16.898513,25
1476,2023-08-22 08:46:16.898513,21
1477,2023-08-22 09:01:16.898513,38
1478,2023-08-22 09:16:16.898513,22
1479,2023-08-22 09:31:16.898513,20
1480,2023-08-22 09:46:16.898513,26
1481,2023-08-22 10:01:16.898513,32
1482,2023-08-22 10:16:16.898513,24
1483,2023-08-22 10:31:16.898513,42
1484,2023-08-22 10:46:16.898513,40
1485,2023-08-22 11:01:16.898513,24
1486,2023-08-22 11:16:16.898513,42
1487,2023-08-22 11:31:16.898513,21
1488,2023-08-22 11:46:16.898513,28
1489,2023-08-22 12:01:16.898513,44
1490,2023-08-22 12:16:16.898513,22
1491,2023-08-22 12:31:16.898513,36
1492,2023-08-22 12:46:16.898513,26
1493,2023-08-22 13:01:16.898513,34
1494,2023-08-22 13:16:16.898513,44
1495,2023-08-22 13:31:16.898513,20
1496,2023-08-22 13:46:16.898513,24
1497,2023-08-22 14:01:16.898513,30
1498,2023-08-22 14:16:16.898513,28
1499,2023-08-22 14:31:16.898513,34
1500,2023-08-22 14:46:16.898513,35
1501,2023-08-22 15:01:16.898513,22
1502,2023-08-22 15:16:16.898513,28
1503,2023-08-22 15:31:16.898513,31
1504,2023-08-22 15:46:16.898513,25
1505,2023-08-22 16:01:16.898513,28
1506,2023-08-22 16:16:16.898513,37
1507,2023-08-22 16:31:16.898513,22
1508,2023-08-22 16:46:16.898513,45
1509,2023-08-22 17:01:16.898513,29
1510,2023-08-22 17:16:16.898513,20
1511,2023-08-22 17:31:16.898513,30
1512,2023-08-22 17:46:16.898513,20
1513,2023-08-22 18:01:16.898513,43
1514,2023-08-22 18:16:16.898513,25
1515,2023-08-22 18:31:16.898513,22
1516,2023-08-22 18:46:16.898513,24
1517,2023-08-22 19:01:16.898513,35
1518,2023-08-22 19:16:16.898513,20
1519,2023-08-22 19:31:16.898513,21
1520,2023-08-22 19:46:16.898513,43
1521,2023-08-22 20:01:16.898513,34
1522,2023-08-22 20:16:16.898513,26
1523,2023-08-22 20:31:16.898513,38
1524,2023-08-22 20:46:16.898513,43
1525,2023-08-22 21:01:16.898513,31
1526,2023-08-22 21:16:16.898513,25
1527,2023-08-22 21:31:16.898513,40
1528,2023-08-22 21:46:16.898513,27
1529,2023-08-22 22:01:16.898513,45
1530,2023-08-22 22:16:16.898513,26
1531,2023-08-22 22:31:16.898513,41
1532,2023-08-22 22:46:16.898513,28
1533,2023-08-22 23:01:16.898513,44
1534,2023-08-22 23:16:16.898513,32
1535,2023-08-22 23:31:16.898513,39
1536,2023-08-22 23:46:16.898513,33
1537,2023-08-23 00:01:16.898513,33
1538,2023-08-23 00:16:16.898513,30
1539,2023-08-23 00:31:16.898513,39
1540,2023-08-23 00:46:16.898513,28
1541,2023-08-23 01:01:16.898513,22
1542,2023-08-23 01:16:16.898513,40
1543,2023-08-23 01:31:16.898513,25
1544,2023-08-23 01:46:16.898513,37
1545,2023-08-23 02:01:16.898513,22
1546,2023-08-23 02:16:16.898513,29
1547,2023-08-23 02:31:16.898513,40
1548,2023-08-23 02:46:16.898513,31
1549,2023-08-23 03:01:16.898513,29
1550,2023-08-23 03:16:16.898513,31
1551,2023-08-23 03:31:16.898513,29
1552,2023-08-23 03:46:16.898513,45
1553,2023-08-23 04:01:16.898513,23
1554,2023-08-23 04:16:16.898513,25
1555,2023-08-23 04:31:16.898513,27
1556,2023-08-23 04:46:16.898513,21
1557,2023-08-23 05:01:16.898513,25
1558,2023-08-23 05:16:16.898513,34
1559,2023-08-23 05:31:16.898513,34
1560,2023-08-23 05:46:16.898513,26
1561,2023-08-23 06:01:16.898513,25
1562,2023-08-23 06:16:16.898513,39
1563,2023-08-23 06:31:16.898513,34
1564,2023-08-23 06:46:16.898513,22
1565,2023-08-23 07:01:16.898513,21
1566,2023-08-23 07:16:16.898513,36
1567,2023-08-23 07:31:16.898513,35
1568,2023-08-23 07:46:16.898513,22
1569,2023-08-23 08:01:16.898513,32
1570,2023-08-23 08:16:16.898513,41
1571,2023-08-23 08:31:16.898513,41
1572,2023-08-23 08:46:16.898513,29
1573,2023-08-23 09:01:16.898513,26
1574,2023-08-23 09:16:16.898513,32
1575,2023-08-23 09:31:16.898513,21
1576,2023-08-23 09:46:16.898513,38
1577,2023-08-23 10:01:16.898513,33
1578,2023-08-23 10:16:16.898513,37
1579,2023-08-23 10:31:16.898513,42
1580,2023-08-23 10:46:16.898513,43
1581,2023-08-23 11:01:16.898513,32
1582,2023-08-23 11:16:16.898513,34
1583,2023-08-23 11:31:16.898513,28
1584,2023-08-23 11:46:16.898513,24
1585,2023-08-23 12:01:16.898513,25
1586,2023-08-23 12:16:16.898513,39
1587,2023-08-23 12:31:16.898513,32
1588,2023-08-23 12:46:16.898513,23
1589,2023-08-23 13:01:16.898513,22
1590,2023-08-23 13:16:16.898513,41
1591,2023-08-23 13:31:16.898513,38
1592,2023-08-23 13:46:16.898513,37
1593,2023-08-23 14:01:16.898513,23
1594,2023-08-23 14:16:16.898513,26
1595,2023-08-23 14:31:16.898513,27
1596,2023-08-23 14:46:16.898513,40
1597,2023-08-23 15:01:16.898513,37
1598,2023-08-23 15:16:16.898513,21
1599,2023-08-23 15:31:16.898513,32
1600,2023-08-23 15:46:16.898513,37
1601,2023-08-23 16:01:16.898513,26
1602,2023-08-23 16:16:16.898513,32
1603,2023-08-23 16:31:16.898513,36
1604,2023-08-23 16:46:16.898513,43
1605,2023-08-23 17:01:16.898513,27
1606,2023-08-23 17:16:16.898513,27
1607,2023-08-23 17:31:16.898513,22
1608,2023-08-23 17:46:16.898513,30
1609,2023-08-23 18:01:16.898513,34
1610,2023-08-23 18:16:16.898513,26
1611,2023-08-23 18:31:16.898513,26
1612,2023-08-23 18:46:16.898513,42
1613,2023-08-23 19:01:16.898513,38
1614,2023-08-23 19:16:16.898513,21
1615,2023-08-23 19:31:16.898513,22
1616,2023-08-23 19:46:16.898513,44
1617,2023-08-23 20:01:16.898513,37
1618,2023-08-23 20:16:16.898513,20
1619,2023-08-23 20:31:16.898513,25
1620,2023-08-23 20:46:16.898513,20
1621,2023-08-23 21:01:16.898513,22
1622,2023-08-23 21:16:16.898513,28
1623,2023-08-23 21:31:16.898513,43
1624,2023-08-23 21:46:16.898513,23
1625,2023-08-23 22:01:16.898513,34
1626,2023-08-23 22:16:16.898513,21
1627,2023-08-23 22:31:16.898513,28
1628,2023-08-23 22:46:16.898513,44
1629,2023-08-23 23:01:16.898513,39
1630,2023-08-23 23:16:16.898513,33
1631,2023-08-23 23:31:16.898513,42
1632,2023-08-23 23:46:16.898513,26
1633,2023-08-24 00:01:16.898513,41
1634,2023-08-24 00:16:16.898513,36
1635,2023-08-24 00:31:16.898513,21
1636,2023-08-24 00:46:16.898513,42
1637,2023-08-24 01:01:16.898513,21
1638,2023-08-24 01:16:16.898513,32
1639,2023-08-24 01:31:16.898513,44
1640,2023-08-24 01:46:16.898513,35
1641,2023-08-24 02:01:16.898513,32
1642,2023-08-24 02:16:16.898513,42
1643,2023-08-24 02:31:16.898513,32
1644,2023-08-24 02:46:16.898513,22
1645,2023-08-24 03:01:16.898513,32
1646,2023-08-24 03:16:16.898513,32
1647,2023-08-24 03:31:16.898513,23
1648,2023-08-24 03:46:16.898513,28
1649,2023-08-24 04:01:16.898513,20
1650,2023-08-24 04:16:16.898513,20
1651,2023-08-24 04:31:16.898513,43
1652,2023-08-24 04:46:16.898513,43
1653,2023-08-24 05:01:16.898513,39
1654,2023-08-24 05:16:16.898513,40
1655,2023-08-24 05:31:16.898513,20
1656,2023-08-24 05:46:16.898513,20
1657,2023-08-24 06:01:16.898513,23
1658,2023-08-24 06:16:16.898513,21
1659,2023-08-24 06:31:16.898513,43
1660,2023-08-24 06:46:16.898513,24
1661,2023-08-24 07:01:16.898513,28
1662,2023-08-24 07:16:16.898513,41
1663,2023-08-24 07:31:16.898513,24
1664,2023-08-24 07:46:16.898513,42
1665,2023-08-24 08:01:16.898513,30
1666,2023-08-24 08:16:16.898513,40
1667,2023-08-24 08:31:16.898513,37
1668,2023-08-24 08:46:16.898513,24
1669,2023-08-24 09:01:16.898513,40
1670,2023-08-24 09:16:16.898513,25
1671,2023-08-24 09:31:16.898513,20
1672,2023-08-24 09:46:16.898513,44
1673,2023-08-24 10:01:16.898513,22
1674,2023-08-24 10:16:16.898513,31
1675,2023-08-24 10:31:16.898513,44
1676,2023-08-24 10:46:16.898513,24
1677,2023-08-24 11:01:16.898513,21
1678,2023-08-24 11:16:16.898513,22
1679,2023-08-24 11:31:16.898513,39
1680,2023-08-24 11:46:16.898513,41
1681,2023-08-24 12:01:16.898513,33
1682,2023-08-24 12:16:16.898513,31
1683,2023-08-24 12:31:16.898513,27
1684,2023-08-24 12:46:16.898513,30
1685,2023-08-24 13:01:16.898513,40
1686,2023-08-24 13:16:16.898513,45
1687,2023-08-24 13:31:16.898513,22
1688,2023-08-24 13:46:16.898513,26
1689,2023-08-24 14:01:16.898513,22
1690,2023-08-24 14:16:16.898513,28
1691,2023-08-24 14:31:16.898513,45
1692,2023-08-24 14:46:16.898513,37
1693,2023-08-24 15:01:16.898513,22
1694,2023-08-24 15:16:16.898513,40
1695,2023-08-24 15:31:16.898513,43
1696,2023-08-24 15:46:16.898513,38
1697,2023-08-24 16:01:16.898513,30
1698,2023-08-24 16:16:16.898513,43
1699,2023-08-24 16:31:16.898513,30
1700,2023-08-24 16:46:16.898513,38
1701,2023-08-24 17:01:16.898513,24
1702,2023-08-24 17:16:16.898513,41
1703,2023-08-24 17:31:16.898513,34
1704,2023-08-24 17:46:16.898513,35
1705,2023-08-24 18:01:16.898513,43
1706,2023-08-24 18:16:16.898513,34
1707,2023-08-24 18:31:16.898513,33
1708,2023-08-24 18:46:16.898513,38
1709,2023-08-24 19:01:16.898513,35
1710,2023-08-24 19:16:16.898513,45
1711,2023-08-24 19:31:16.898513,25
1712,2023-08-24 19:46:16.898513,34
1713,2023-08-24 20:01:16.898513,35
1714,2023-08-24 20:16:16.898513,32
1715,2023-08-24 20:31:16.898513,38
1716,2023-08-24 20:46:16.898513,23
1717,2023-08-24 21:01:16.898513,41
1718,2023-08-24 21:16:16.898513,24
1719,2023-08-24 21:31:16.898513,34
1720,2023-08-24 21:46:16.898513,33
1721,2023-08-24 22:01:16.898513,24
1722,2023-08-24 22:16:16.898513,24
1723,2023-08-24 22:31:16.898513,33
1724,2023-08-24 22:46:16.898513,45
1725,2023-08-24 23:01:16.898513,21
1726,2023-08-24 23:16:16.898513,44
1727,2023-08-24 23:31:16.898513,43
1728,2023-08-24 23:46:16.898513,41
1729,2023-08-25 00:01:16.898513,20
1730,2023-08-25 00:16:16.898513,40
1731,2023-08-25 00:31:16.898513,20
1732,2023-08-25 00:46:16.898513,29
1733,2023-08-25 01:01:16.898513,43
1734,2023-08-25 01:16:16.898513,27
1735,2023-08-25 01:31:16.898513,42
1736,2023-08-25 01:46:16.898513,40
1737,2023-08-25 02:01:16.898513,22
1738,2023-08-25 02:16:16.898513,22
1739,2023-08-25 02:31:16.898513,39
1740,2023-08-25 02:46:16.898513,44
1741,2023-08-25 03:01:16.898513,34
1742,2023-08-25 03:16:16.898513,43
1743,2023-08-25 03:31:16.898513,24
1744,2023-08-25 03:46:16.898513,20
1745,2023-08-25 04:01:16.898513,20
1746,2023-08-25 04:16:16.898513,38
1747,2023-08-25 04:31:16.898513,26
1748,2023-08-25 04:46:16.898513,36
1749,2023-08-25 05:01:16.898513,37
1750,2023-08-25 05:16:16.898513,33
1751,2023-08-25 05:31:16.898513,25
1752,2023-08-25 05:46:16.898513,30
1753,2023-08-25 06:01:16.898513,29
1754,2023-08-25 06:16:16.898513,45
1755,2023-08-25 06:31:16.898513,29
1756,2023-08-25 06:46:16.898513,44
1757,2023-08-25 07:01:16.898513,27
1758,2023-08-25 07:16:16.898513,27
1759,2023-08-25 07:31:16.898513,24
1760,2023-08-25 07:46:16.898513,22
1761,2023-08-25 08:01:16.898513,35
1762,2023-08-25 08:16:16.898513,32
1763,2023-08-25 08:31:16.898513,21
1764,2023-08-25 08:46:16.898513,28
1765,2023-08-25 09:01:16.898513,42
1766,2023-08-25 09:16:16.898513,41
1767,2023-08-25 09:31:16.898513,34
1768,2023-08-25 09:46:16.898513,38
1769,2023-08-25 10:01:16.898513,20
1770,2023-08-25 10:16:16.898513,23
1771,2023-08-25 10:31:16.898513,34
1772,2023-08-25 10:46:16.898513,42
1773,2023-08-25 11:01:16.898513,29
1774,2023-08-25 11:16:16.898513,44
1775,2023-08-25 11:31:16.898513,25
1776,2023-08-25 11:46:16.898513,24
1777,2023-08-25 12:01:16.898513,29
1778,2023-08-25 12:16:16.898513,23
1779,2023-08-25 12:31:16.898513,31
1780,2023-08-25 12:46:16.898513,38
1781,2023-08-25 13:01:16.898513,42
1782,2023-08-25 13:16:16.898513,39
1783,2023-08-25 13:31:16.898513,28
1784,2023-08-25 13:46:16.898513,23
1785,2023-08-25 14:01:16.898513,28
1786,2023-08-25 14:16:16.898513,28
1787,2023-08-25 14:31:16.898513,28
1788,2023-08-25 14:46:16.898513,22
1789,2023-08-25 15:01:16.898513,44
1790,2023-08-25 15:16:16.898513,31
1791,2023-08-25 15:31:16.898513,44
1792,2023-08-25 15:46:16.898513,38
1793,2023-08-25 16:01:16.898513,41
1794,2023-08-25 16:16:16.898513,41
1795,2023-08-25 16:31:16.898513,41
1796,2023-08-25 16:46:16.898513,45
1797,2023-08-25 17:01:16.898513,33
1798,2023-08-25 17:16:16.898513,38
1799,2023-08-25 17:31:16.898513,43
1800,2023-08-25 17:46:16.898513,38
1801,2023-08-25 18:01:16.898513,20
1802,2023-08-25 18:16:16.898513,33
1803,2023-08-25 18:31:16.898513,22
1804,2023-08-25 18:46:16.898513,34
1805,2023-08-25 19:01:16.898513,32
1806,2023-08-25 19:16:16.898513,36
1807,2023-08-25 19:31:16.898513,34
1808,2023-08-25 19:46:16.898513,21
1809,2023-08-25 20:01:16.898513,29
1810,2023-08-25 20:16:16.898513,34
1811,2023-08-25 20:31:16.898513,20
1812,2023-08-25 20:46:16.898513,27
1813,2023-08-25 21:01:16.898513,39
1814,2023-08-25 21:16:16.898513,35
1815,2023-08-25 21:31:16.898513,29
1816,2023-08-25 21:46:16.898513,33
1817,2023-08-25 22:01:16.898513,35
1818,2023-08-25 22:16:16.898513,33
1819,2023-08-25 22:31:16.898513,40
1820,2023-08-25 22:46:16.898513,41
1821,2023-08-25 23:01:16.898513,24
1822,2023-08-25 23:16:16.898513,21
1823,2023-08-25 23:31:16.898513,32
1824,2023-08-25 23:46:16.898513,28
1825,2023-08-26 00:01:16.898513,37
1826,2023-08-26 00:16:16.898513,23
1827,2023-08-26 00:31:16.898513,38
1828,2023-08-26 00:46:16.898513,26
1829,2023-08-26 01:01:16.898513,21
1830,2023-08-26 01:16:16.898513,22
1831,2023-08-26 01:31:16.898513,35
1832,2023-08-26 01:46:16.898513,35
1833,2023-08-26 02:01:16.898513,36
1834,2023-08-26 02:16:16.898513,22
1835,2023-08-26 02:31:16.898513,37
1836,2023-08-26 02:46:16.898513,36
1837,2023-08-26 03:01:16.898513,31
1838,2023-08-26 03:16:16.898513,26
1839,2023-08-26 03:31:16.898513,34
1840,2023-08-26 03:46:16.898513,23
1841,2023-08-26 04:01:16.898513,45
1842,2023-08-26 04:16:16.898513,38
1843,2023-08-26 04:31:16.898513,41
1844,2023-08-26 04:46:16.898513,43
1845,2023-08-26 05:01:16.898513,26
1846,2023-08-26 05:16:16.898513,34
1847,2023-08-26 05:31:16.898513,41
1848,2023-08-26 05:46:16.898513,43
1849,2023-08-26 06:01:16.898513,34
1850,2023-08-26 06:16:16.898513,32
1851,2023-08-26 06:31:16.898513,36
1852,2023-08-26 06:46:16.898513,29
1853,2023-08-26 07:01:16.898513,44
1854,2023-08-26 07:16:16.898513,36
1855,2023-08-26 07:31:16.898513,37
1856,2023-08-26 07:46:16.898513,24
1857,2023-08-26 08:01:16.898513,41
1858,2023-08-26 08:16:16.898513,38
1859,2023-08-26 08:31:16.898513,44
1860,2023-08-26 08:46:16.898513,25
1861,2023-08-26 09:01:16.898513,38
1862,2023-08-26 09:16:16.898513,30
1863,2023-08-26 09:31:16.898513,36
1864,2023-08-26 09:46:16.898513,25
1865,2023-08-26 10:01:16.898513,27
1866,2023-08-26 10:16:16.898513,38
1867,2023-08-26 10:31:16.898513,25
1868,2023-08-26 10:46:16.898513,45
1869,2023-08-26 11:01:16.898513,36
1870,2023-08-26 11:16:16.898513,44
1871,2023-08-26 11:31:16.898513,42
1872,2023-08-26 11:46:16.898513,20
1873,2023-08-26 12:01:16.898513,32
1874,2023-08-26 12:16:16.898513,43
1875,2023-08-26 12:31:16.898513,39
1876,2023-08-26 12:46:16.898513,23
1877,2023-08-26 13:01:16.898513,36
1878,2023-08-26 13:16:16.898513,29
1879,2023-08-26 13:31:16.898513,26
1880,2023-08-26 13:46:16.898513,37
1881,2023-08-26 14:01:16.898513,43
1882,2023-08-26 14:16:16.898513,31
1883,2023-08-26 14:31:16.898513,27
1884,2023-08-26 14:46:16.898513,32
1885,2023-08-26 15:01:16.898513,33
1886,2023-08-26 15:16:16.898513,44
1887,2023-08-26 15:31:16.898513,24
1888,2023-08-26 15:46:16.898513,38
1889,2023-08-26 16:01:16.898513,27
1890,2023-08-26 16:16:16.898513,36
1891,2023-08-26 16:31:16.898513,23
1892,2023-08-26 16:46:16.898513,43
1893,2023-08-26 17:01:16.898513,24
1894,2023-08-26 17:16:16.898513,34
1895,2023-08-26 17:31:16.898513,29
1896,2023-08-26 17:46:16.898513,28
1897,2023-08-26 18:01:16.898513,44
1898,2023-08-26 18:16:16.898513,32
1899,2023-08-26 18:31:16.898513,20
1900,2023-08-26 18:46:16.898513,25
1901,2023-08-26 19:01:16.898513,25
1902,2023-08-26 19:16:16.898513,28
1903,2023-08-26 19:31:16.898513,37
1904,2023-08-26 19:46:16.898513,33
1905,2023-08-26 20:01:16.898513,22
1906,2023-08-26 20:16:16.898513,32
1907,2023-08-26 20:31:16.898513,42
1908,2023-08-26 20:46:16.898513,34
1909,2023-08-26 21:01:16.898513,21
1910,2023-08-26 21:16:16.898513,23
1911,2023-08-26 21:31:16.898513,23
1912,2023-08-26 21:46:16.898513,38
1913,2023-08-26 22:01:16.898513,32
1914,2023-08-26 22:16:16.898513,34
1915,2023-08-26 22:31:16.898513,38
1916,2023-08-26 22:46:16.898513,38
1917,2023-08-26 23:01:16.898513,33
1918,2023-08-26 23:16:16.898513,31
1919,2023-08-26 23:31:16.898513,22
1920,2023-08-26 23:46:16.898513,40
1921,2023-08-27 00:01:16.898513,30
1922,2023-08-27 00:16:16.898513,24
1923,2023-08-27 00:31:16.898513,34
1924,2023-08-27 00:46:16.898513,22
1925,2023-08-27 01:01:16.898513,25
1926,2023-08-27 01:16:16.898513,25
1927,2023-08-27 01:31:16.898513,29
1928,2023-08-27 01:46:16.898513,41
1929,2023-08-27 02:01:16.898513,36
1930,2023-08-27 02:16:16.898513,41
1931,2023-08-27 02:31:16.898513,41
1932,2023-08-27 02:46:16.898513,45
1933,2023-08-27 03:01:16.898513,37
1934,2023-08-27 03:16:16.898513,35
1935,2023-08-27 03:31:16.898513,26
1936,2023-08-27 03:46:16.898513,43
1937,2023-08-27 04:01:16.898513,39
1938,2023-08-27 04:16:16.898513,43
1939,2023-08-27 04:31:16.898513,20
1940,2023-08-27 04:46:16.898513,44
1941,2023-08-27 05:01:16.898513,44
1942,2023-08-27 05:16:16.898513,44
1943,2023-08-27 05:31:16.898513,20
1944,2023-08-27 05:46:16.898513,24
1945,2023-08-27 06:01:16.898513,38
1946,2023-08-27 06:16:16.898513,39
1947,2023-08-27 06:31:16.898513,25
1948,2023-08-27 06:46:16.898513,40
1949,2023-08-27 07:01:16.898513,44
1950,2023-08-27 07:16:16.898513,29
1951,2023-08-27 07:31:16.898513,29
1952,2023-08-27 07:46:16.898513,43
1953,2023-08-27 08:01:16.898513,36
1954,2023-08-27 08:16:16.898513,32
1955,2023-08-27 08:31:16.898513,42
1956,2023-08-27 08:46:16.898513,24
1957,2023-08-27 09:01:16.898513,26
1958,2023-08-27 09:16:16.898513,31
1959,2023-08-27 09:31:16.898513,30
1960,2023-08-27 09:46:16.898513,30
1961,2023-08-27 10:01:16.898513,38
1962,2023-08-27 10:16:16.898513,24
1963,2023-08-27 10:31:16.898513,37
1964,2023-08-27 10:46:16.898513,36
1965,2023-08-27 11:01:16.898513,34
1966,2023-08-27 11:16:16.898513,39
1967,2023-08-27 11:31:16.898513,25
1968,2023-08-27 11:46:16.898513,24
1969,2023-08-27 12:01:16.898513,28
1970,2023-08-27 12:16:16.898513,20
1971,2023-08-27 12:31:16.898513,36
1972,2023-08-27 12:46:16.898513,39
1973,2023-08-27 13:01:16.898513,23
1974,2023-08-27 13:16:16.898513,28
1975,2023-08-27 13:31:16.898513,45
1976,2023-08-27 13:46:16.898513,29
1977,2023-08-27 14:01:16.898513,31
1978,2023-08-27 14:16:16.898513,36
1979,2023-08-27 14:31:16.898513,45
1980,2023-08-27 14:46:16.898513,36
1981,2023-08-27 15:01:16.898513,39
1982,2023-08-27 15:16:16.898513,34
1983,2023-08-27 15:31:16.898513,31
1984,2023-08-27 15:46:16.898513,35
1985,2023-08-27 16:01:16.898513,40
1986,2023-08-27 16:16:16.898513,30
1987,2023-08-27 16:31:16.898513,39
1988,2023-08-27 16:46:16.898513,36
1989,2023-08-27 17:01:16.898513,33
1990,2023-08-27 17:16:16.898513,37
1991,2023-08-27 17:31:16.898513,21
1992,2023-08-27 17:46:16.898513,37
1993,2023-08-27 18:01:16.898513,30
1994,2023-08-27 18:16:16.898513,22
1995,2023-08-27 18:31:16.898513,45
1996,2023-08-27 18:46:16.898513,21
1997,2023-08-27 19:01:16.898513,32
1998,2023-08-27 19:16:16.898513,45
1999,2023-08-27 19:31:16.898513,40
2000,2023-08-27 19:46:16.898513,44
2001,2023-08-27 20:01:16.898513,35
2002,2023-08-27 20:16:16.898513,42
2003,2023-08-27 20:31:16.898513,45
2004,2023-08-27 20:46:16.898513,36
2005,2023-08-27 21:01:16.898513,36
2006,2023-08-27 21:16:16.898513,42
2007,2023-08-27 21:31:16.898513,22
2008,2023-08-27 21:46:16.898513,21
2009,2023-08-27 22:01:16.898513,32
2010,2023-08-27 22:16:16.898513,30
2011,2023-08-27 22:31:16.898513,40
2012,2023-08-27 22:46:16.898513,39
2013,2023-08-27 23:01:16.898513,31
2014,2023-08-27 23:16:16.898513,26
2015,2023-08-27 23:31:16.898513,41
2016,2023-08-27 23:46:16.898513,29
2017,2023-08-28 00:01:16.898513,32
2018,2023-08-28 00:16:16.898513,44
2019,2023-08-28 00:31:16.898513,22
2020,2023-08-28 00:46:16.898513,37
2021,2023-08-28 01:01:16.898513,27
2022,2023-08-28 01:16:16.898513,23
2023,2023-08-28 01:31:16.898513,44
2024,2023-08-28 01:46:16.898513,28
2025,2023-08-28 02:01:16.898513,23
2026,2023-08-28 02:16:16.898513,23
2027,2023-08-28 02:31:16.898513,24
2028,2023-08-28 02:46:16.898513,37
2029,2023-08-28 03:01:16.898513,25
2030,2023-08-28 03:16:16.898513,40
2031,2023-08-28 03:31:16.898513,37
2032,2023-08-28 03:46:16.898513,28
2033,2023-08-28 04:01:16.898513,28
2034,2023-08-28 04:16:16.898513,20
2035,2023-08-28 04:31:16.898513,23
2036,2023-08-28 04:46:16.898513,27
2037,2023-08-28 05:01:16.898513,26
2038,2023-08-28 05:16:16.898513,33
2039,2023-08-28 05:31:16.898513,27
2040,2023-08-28 05:46:16.898513,30
2041,2023-08-28 06:01:16.898513,33
2042,2023-08-28 06:16:16.898513,24
2043,2023-08-28 06:31:16.898513,43
